product,store,date,demand
impact drill_3,Store_3,2024-03-04,67
impact drill_3,Store_3,2024-03-11,48
impact drill_3,Store_3,2024-03-18,61
impact drill_3,Store_3,2024-03-25,84
impact drill_3,Store_3,2024-04-01,38
impact drill_3,Store_3,2024-04-08,62
impact drill_3,Store_3,2024-04-15,81
impact drill_3,Store_3,2024-04-22,54
impact drill_3,Store_3,2024-04-29,58
impact drill_3,Store_3,2024-05-06,66
impact drill_3,Store_3,2024-05-13,80
impact drill_3,Store_3,2024-05-20,56
impact drill_3,Store_3,2024-05-27,60
impact drill_3,Store_3,2024-06-03,62
impact drill_3,Store_3,2024-06-10,88
impact drill_3,Store_3,2024-06-17,84
impact drill_3,Store_4,2024-02-26,147
impact drill_3,Store_4,2024-03-04,138
impact drill_3,Store_4,2024-03-11,127
impact drill_3,Store_4,2024-03-18,131
impact drill_3,Store_4,2024-03-25,149
impact drill_3,Store_4,2024-04-01,114
impact drill_3,Store_4,2024-04-08,137
impact drill_3,Store_4,2024-04-15,142
impact drill_3,Store_4,2024-04-22,130
impact drill_3,Store_4,2024-04-29,134
impact drill_3,Store_4,2024-05-06,133
impact drill_3,Store_4,2024-05-13,151
impact drill_3,Store_4,2024-05-20,132
impact drill_3,Store_4,2024-05-27,137
impact drill_3,Store_4,2024-06-03,131
impact drill_3,Store_4,2024-06-10,158
impact drill_3,Store_4,2024-06-17,158
impact drill_3,Store_5,2024-02-26,126
impact drill_3,Store_5,2024-03-04,117
impact drill_3,Store_5,2024-03-11,107
impact drill_3,Store_5,2024-03-18,114
impact drill_3,Store_5,2024-03-25,128
impact drill_3,Store_5,2024-04-01,97
impact drill_3,Store_5,2024-04-08,119
impact drill_3,Store_5,2024-04-15,123
impact drill_3,Store_5,2024-04-22,110
impact drill_3,Store_5,2024-04-29,115
impact drill_3,Store_5,2024-05-06,115
impact drill_3,Store_5,2024-05-13,128
impact drill_3,Store_5,2024-05-20,111
impact drill_3,Store_5,2024-05-27,117
impact drill_3,Store_5,2024-06-03,113
impact drill_3,Store_5,2024-06-10,134
impact drill_3,Store_5,2024-06-17,131
impact drill_3,Store_6,2024-02-26,103
impact drill_3,Store_6,2024-03-04,99
impact drill_3,Store_6,2024-03-11,76
impact drill_3,Store_6,2024-03-18,86
impact drill_3,Store_6,2024-03-25,114
impact drill_3,Store_6,2024-04-01,70
impact drill_3,Store_6,2024-04-08,84
impact drill_3,Store_6,2024-04-15,111
impact drill_3,Store_6,2024-04-22,87
impact drill_3,Store_6,2024-04-29,82
impact drill_3,Store_6,2024-05-06,94
impact drill_3,Store_6,2024-05-13,111
impact drill_3,Store_6,2024-05-20,87
impact drill_3,Store_6,2024-05-27,85
impact drill_3,Store_6,2024-06-03,91
impact drill_3,Store_6,2024-06-10,118
impact drill_3,Store_6,2024-06-17,118
impact drill_3,Store_7,2024-02-26,171
impact drill_3,Store_7,2024-03-04,160
impact drill_3,Store_7,2024-03-11,145
impact drill_3,Store_7,2024-03-18,152
impact drill_3,Store_7,2024-03-25,176
impact drill_3,Store_7,2024-04-01,132
impact drill_3,Store_7,2024-04-08,160
impact drill_3,Store_7,2024-04-15,167
impact drill_3,Store_7,2024-04-22,152
impact drill_3,Store_7,2024-04-29,153
impact drill_3,Store_7,2024-05-06,156
impact drill_3,Store_7,2024-05-13,175
impact drill_3,Store_7,2024-05-20,151
impact drill_3,Store_7,2024-05-27,157
impact drill_3,Store_7,2024-06-03,151
impact drill_3,Store_7,2024-06-10,185
impact drill_3,Store_7,2024-06-17,180
impact drill_3,Store_8,2024-02-26,143
impact drill_3,Store_8,2024-03-04,136
impact drill_3,Store_8,2024-03-11,122
impact drill_3,Store_8,2024-03-18,128
impact drill_3,Store_8,2024-03-25,148
impact drill_3,Store_8,2024-04-01,115
impact drill_3,Store_8,2024-04-08,131
impact drill_3,Store_8,2024-04-15,144
impact drill_3,Store_8,2024-04-22,129
impact drill_3,Store_8,2024-04-29,128
impact drill_3,Store_8,2024-05-06,132
impact drill_3,Store_8,2024-05-13,148
impact drill_3,Store_8,2024-05-20,129
impact drill_3,Store_8,2024-05-27,130
impact drill_3,Store_8,2024-06-03,129
impact drill_3,Store_8,2024-06-10,154
impact drill_3,Store_8,2024-06-17,152
nail_1,Store_1,2024-02-26,93
nail_1,Store_1,2024-03-04,84
nail_1,Store_1,2024-03-11,66
nail_1,Store_1,2024-03-18,78
nail_1,Store_1,2024-03-25,97
nail_1,Store_1,2024-04-01,53
nail_1,Store_1,2024-04-08,79
nail_1,Store_1,2024-04-15,94
nail_1,Store_1,2024-04-22,67
nail_1,Store_1,2024-04-29,78
nail_1,Store_1,2024-05-06,82
nail_1,Store_1,2024-05-13,95
nail_1,Store_1,2024-05-20,76
nail_1,Store_1,2024-05-27,81
nail_1,Store_1,2024-06-03,79
nail_1,Store_1,2024-06-10,104
nail_1,Store_1,2024-06-17,107
nail_1,Store_2,2024-02-26,114
nail_1,Store_2,2024-03-04,111
nail_1,Store_2,2024-03-11,90
nail_1,Store_2,2024-03-18,97
nail_1,Store_2,2024-03-25,122
nail_1,Store_2,2024-04-01,85
nail_1,Store_2,2024-04-08,96
nail_1,Store_2,2024-04-15,120
nail_1,Store_2,2024-04-22,100
nail_1,Store_2,2024-04-29,96
nail_1,Store_2,2024-05-06,105
nail_1,Store_2,2024-05-13,121
nail_1,Store_2,2024-05-20,101
nail_1,Store_2,2024-05-27,99
nail_1,Store_2,2024-06-03,102
nail_1,Store_2,2024-06-10,127
nail_1,Store_2,2024-06-17,130
nail_1,Store_3,2024-02-26,73
nail_1,Store_3,2024-03-04,64
nail_1,Store_3,2024-03-11,45
nail_1,Store_3,2024-03-18,56
nail_1,Store_3,2024-03-25,80
nail_1,Store_3,2024-04-01,34
nail_1,Store_3,2024-04-08,58
nail_1,Store_3,2024-04-15,75
nail_1,Store_3,2024-04-22,51
nail_1,Store_3,2024-04-29,55
nail_1,Store_3,2024-05-06,61
nail_1,Store_3,2024-05-13,78
nail_1,Store_3,2024-05-20,54
nail_1,Store_3,2024-05-27,57
nail_1,Store_3,2024-06-03,57
nail_1,Store_3,2024-06-10,86
nail_1,Store_3,2024-06-17,84
nail_1,Store_4,2024-02-26,150
nail_1,Store_4,2024-03-04,142
nail_1,Store_4,2024-03-11,118
nail_1,Store_4,2024-03-18,129
nail_1,Store_4,2024-03-25,159
nail_1,Store_4,2024-04-01,106
nail_1,Store_4,2024-04-08,130
nail_1,Store_4,2024-04-15,154
nail_1,Store_4,2024-04-22,127
nail_1,Store_4,2024-04-29,128
nail_1,Store_4,2024-05-06,136
nail_1,Store_4,2024-05-13,157
nail_1,Store_4,2024-05-20,130
nail_1,Store_4,2024-05-27,131
nail_1,Store_4,2024-06-03,131
nail_1,Store_4,2024-06-10,166
nail_1,Store_4,2024-06-17,167
nail_1,Store_5,2024-02-26,122
nail_1,Store_5,2024-03-04,115
nail_1,Store_5,2024-03-11,101
nail_1,Store_5,2024-03-18,105
nail_1,Store_5,2024-03-25,127
nail_1,Store_5,2024-04-01,93
nail_1,Store_5,2024-04-08,109
nail_1,Store_5,2024-04-15,120
nail_1,Store_5,2024-04-22,109
nail_1,Store_5,2024-04-29,107
nail_1,Store_5,2024-05-06,109
nail_1,Store_5,2024-05-13,127
nail_1,Store_5,2024-05-20,108
nail_1,Store_5,2024-05-27,109
nail_1,Store_5,2024-06-03,105
nail_1,Store_5,2024-06-10,134
nail_1,Store_5,2024-06-17,135
nail_1,Store_6,2024-02-26,76
nail_1,Store_6,2024-03-04,67
nail_1,Store_6,2024-03-11,48
nail_1,Store_6,2024-03-18,62
nail_1,Store_6,2024-03-25,83
nail_1,Store_6,2024-04-01,36
nail_1,Store_6,2024-04-08,63
nail_1,Store_6,2024-04-15,81
nail_1,Store_6,2024-04-22,51
nail_1,Store_6,2024-04-29,59
nail_1,Store_6,2024-05-06,67
nail_1,Store_6,2024-05-13,79
nail_1,Store_6,2024-05-20,56
nail_1,Store_6,2024-05-27,62
nail_1,Store_6,2024-06-03,63
nail_1,Store_6,2024-06-10,87
nail_1,Store_6,2024-06-17,85
nail_1,Store_7,2024-02-26,156
nail_1,Store_7,2024-03-04,147
nail_1,Store_7,2024-03-11,129
nail_1,Store_7,2024-03-18,139
nail_1,Store_7,2024-03-25,162
nail_1,Store_7,2024-04-01,118
nail_1,Store_7,2024-04-08,142
nail_1,Store_7,2024-04-15,158
nail_1,Store_7,2024-04-22,135
nail_1,Store_7,2024-04-29,138
nail_1,Store_7,2024-05-06,144
nail_1,Store_7,2024-05-13,160
nail_1,Store_7,2024-05-20,137
nail_1,Store_7,2024-05-27,140
nail_1,Store_7,2024-06-03,140
nail_1,Store_7,2024-06-10,168
nail_1,Store_7,2024-06-17,166
nail_1,Store_8,2024-02-26,170
nail_1,Store_8,2024-03-04,160
nail_1,Store_8,2024-03-11,141
nail_1,Store_8,2024-03-18,154
nail_1,Store_8,2024-03-25,177
nail_1,Store_8,2024-04-01,129
nail_1,Store_8,2024-04-08,155
nail_1,Store_8,2024-04-15,173
nail_1,Store_8,2024-04-22,146
nail_1,Store_8,2024-04-29,151
nail_1,Store_8,2024-05-06,159
nail_1,Store_8,2024-05-13,174
nail_1,Store_8,2024-05-20,149
nail_1,Store_8,2024-05-27,154
nail_1,Store_8,2024-06-03,155
nail_1,Store_8,2024-06-10,182
nail_1,Store_8,2024-06-17,178
nail_2,Store_1,2024-02-26,101
nail_2,Store_1,2024-03-04,98
nail_2,Store_1,2024-03-11,84
nail_2,Store_1,2024-03-18,90
nail_2,Store_1,2024-03-25,107
nail_2,Store_1,2024-04-01,79
nail_2,Store_1,2024-04-08,90
nail_2,Store_1,2024-04-15,104
nail_2,Store_1,2024-04-22,90
nail_2,Store_1,2024-04-29,89
nail_2,Store_1,2024-05-06,94
nail_2,Store_1,2024-05-13,106
nail_2,Store_1,2024-05-20,92
nail_2,Store_1,2024-05-27,91
nail_2,Store_1,2024-06-03,92
nail_2,Store_1,2024-06-10,111
nail_2,Store_1,2024-06-17,113
nail_2,Store_2,2024-02-26,96
nail_2,Store_2,2024-03-04,89
nail_2,Store_2,2024-03-11,82
nail_2,Store_2,2024-03-18,86
nail_2,Store_2,2024-03-25,97
nail_2,Store_2,2024-04-01,73
nail_2,Store_2,2024-04-08,90
nail_2,Store_2,2024-04-15,93
nail_2,Store_2,2024-04-22,84
nail_2,Store_2,2024-04-29,87
nail_2,Store_2,2024-05-06,87
nail_2,Store_2,2024-05-13,98
nail_2,Store_2,2024-05-20,85
nail_2,Store_2,2024-05-27,89
nail_2,Store_2,2024-06-03,85
nail_2,Store_2,2024-06-10,103
nail_2,Store_2,2024-06-17,102
nail_2,Store_3,2024-02-26,38
nail_2,Store_3,2024-03-04,32
nail_2,Store_3,2024-03-11,18
nail_2,Store_3,2024-03-18,26
nail_2,Store_3,2024-03-25,43
nail_2,Store_3,2024-04-01,10
nail_2,Store_3,2024-04-08,27
nail_2,Store_3,2024-04-15,39
nail_2,Store_3,2024-04-22,23
nail_2,Store_3,2024-04-29,25
nail_2,Store_3,2024-05-06,29
nail_2,Store_3,2024-05-13,42
nail_2,Store_3,2024-05-20,25
nail_2,Store_3,2024-05-27,27
nail_2,Store_3,2024-06-03,26
nail_2,Store_3,2024-06-10,48
nail_2,Store_3,2024-06-17,47
nail_2,Store_4,2024-02-26,89
nail_2,Store_4,2024-03-04,80
nail_2,Store_4,2024-03-11,67
nail_2,Store_4,2024-03-18,73
nail_2,Store_4,2024-03-25,92
nail_2,Store_4,2024-04-01,55
nail_2,Store_4,2024-04-08,78
nail_2,Store_4,2024-04-15,85
nail_2,Store_4,2024-04-22,71
nail_2,Store_4,2024-04-29,76
nail_2,Store_4,2024-05-06,75
nail_2,Store_4,2024-05-13,94
nail_2,Store_4,2024-05-20,74
nail_2,Store_4,2024-05-27,79
nail_2,Store_4,2024-06-03,73
nail_2,Store_4,2024-06-10,101
nail_2,Store_4,2024-06-17,103
nail_2,Store_5,2024-02-26,97
nail_2,Store_5,2024-03-04,88
nail_2,Store_5,2024-03-11,66
nail_2,Store_5,2024-03-18,83
nail_2,Store_5,2024-03-25,103
nail_2,Store_5,2024-04-01,53
nail_2,Store_5,2024-04-08,82
nail_2,Store_5,2024-04-15,103
nail_2,Store_5,2024-04-22,68
nail_2,Store_5,2024-04-29,79
nail_2,Store_5,2024-05-06,88
nail_2,Store_5,2024-05-13,99
nail_2,Store_5,2024-05-20,76
nail_2,Store_5,2024-05-27,82
nail_2,Store_5,2024-06-03,84
nail_2,Store_5,2024-06-10,107
nail_2,Store_5,2024-06-17,107
nail_2,Store_6,2024-02-26,123
nail_2,Store_6,2024-03-04,112
nail_2,Store_6,2024-03-11,97
nail_2,Store_6,2024-03-18,113
nail_2,Store_6,2024-03-25,127
nail_2,Store_6,2024-04-01,84
nail_2,Store_6,2024-04-08,114
nail_2,Store_6,2024-04-15,125
nail_2,Store_6,2024-04-22,96
nail_2,Store_6,2024-04-29,110
nail_2,Store_6,2024-05-06,114
nail_2,Store_6,2024-05-13,123
nail_2,Store_6,2024-05-20,103
nail_2,Store_6,2024-05-27,111
nail_2,Store_6,2024-06-03,111
nail_2,Store_6,2024-06-10,130
nail_2,Store_6,2024-06-17,127
nail_2,Store_7,2024-02-26,103
nail_2,Store_7,2024-03-04,99
nail_2,Store_7,2024-03-11,72
nail_2,Store_7,2024-03-18,80
nail_2,Store_7,2024-03-25,116
nail_2,Store_7,2024-04-01,67
nail_2,Store_7,2024-04-08,80
nail_2,Store_7,2024-04-15,109
nail_2,Store_7,2024-04-22,88
nail_2,Store_7,2024-04-29,79
nail_2,Store_7,2024-05-06,88
nail_2,Store_7,2024-05-13,114
nail_2,Store_7,2024-05-20,87
nail_2,Store_7,2024-05-27,81
nail_2,Store_7,2024-06-03,84
nail_2,Store_7,2024-06-10,123
nail_2,Store_7,2024-06-17,124
nail_2,Store_8,2024-02-26,122
nail_2,Store_8,2024-03-04,115
nail_2,Store_8,2024-03-11,98
nail_2,Store_8,2024-03-18,106
nail_2,Store_8,2024-03-25,128
nail_2,Store_8,2024-04-01,89
nail_2,Store_8,2024-04-08,108
nail_2,Store_8,2024-04-15,124
nail_2,Store_8,2024-04-22,104
nail_2,Store_8,2024-04-29,105
nail_2,Store_8,2024-05-06,111
nail_2,Store_8,2024-05-13,127
nail_2,Store_8,2024-05-20,106
nail_2,Store_8,2024-05-27,108
nail_2,Store_8,2024-06-03,108
nail_2,Store_8,2024-06-10,134
nail_2,Store_8,2024-06-17,134
nail_3,Store_1,2024-02-26,185
nail_3,Store_1,2024-03-04,182
nail_3,Store_1,2024-03-11,160
nail_3,Store_1,2024-03-18,170
nail_3,Store_1,2024-03-25,194
nail_3,Store_1,2024-04-01,153
nail_3,Store_1,2024-04-08,166
nail_3,Store_1,2024-04-15,193
nail_3,Store_1,2024-04-22,167
nail_3,Store_1,2024-04-29,166
nail_3,Store_1,2024-05-06,178
nail_3,Store_1,2024-05-13,191
nail_3,Store_1,2024-05-20,171
nail_3,Store_1,2024-05-27,171
nail_3,Store_1,2024-06-03,174
nail_3,Store_1,2024-06-10,197
nail_3,Store_1,2024-06-17,201
nail_3,Store_2,2024-02-26,83
nail_3,Store_2,2024-03-04,76
nail_3,Store_2,2024-03-11,59
nail_3,Store_2,2024-03-18,68
nail_3,Store_2,2024-03-25,89
nail_3,Store_2,2024-04-01,50
nail_3,Store_2,2024-04-08,69
nail_3,Store_2,2024-04-15,86
nail_3,Store_2,2024-04-22,65
nail_3,Store_2,2024-04-29,67
nail_3,Store_2,2024-05-06,73
nail_3,Store_2,2024-05-13,88
nail_3,Store_2,2024-05-20,67
nail_3,Store_2,2024-05-27,69
nail_3,Store_2,2024-06-03,69
nail_3,Store_2,2024-06-10,95
nail_3,Store_2,2024-06-17,95
nail_3,Store_3,2024-02-26,85
nail_3,Store_3,2024-03-04,80
nail_3,Store_3,2024-03-11,58
nail_3,Store_3,2024-03-18,69
nail_3,Store_3,2024-03-25,94
nail_3,Store_3,2024-04-01,50
nail_3,Store_3,2024-04-08,67
nail_3,Store_3,2024-04-15,93
nail_3,Store_3,2024-04-22,65
nail_3,Store_3,2024-04-29,65
nail_3,Store_3,2024-05-06,77
nail_3,Store_3,2024-05-13,90
nail_3,Store_3,2024-05-20,69
nail_3,Store_3,2024-05-27,69
nail_3,Store_3,2024-06-03,73
nail_3,Store_3,2024-06-10,97
nail_3,Store_3,2024-06-17,99
nail_3,Store_4,2024-02-26,46
nail_3,Store_4,2024-03-04,36
nail_3,Store_4,2024-03-11,22
nail_3,Store_4,2024-03-18,25
nail_3,Store_4,2024-03-25,51
nail_3,Store_4,2024-04-01,10
nail_3,Store_4,2024-04-08,35
nail_3,Store_4,2024-04-15,41
nail_3,Store_4,2024-04-22,31
nail_3,Store_4,2024-04-29,29
nail_3,Store_4,2024-05-06,30
nail_3,Store_4,2024-05-13,52
nail_3,Store_4,2024-05-20,29
nail_3,Store_4,2024-05-27,32
nail_3,Store_4,2024-06-03,24
nail_3,Store_4,2024-06-10,61
nail_3,Store_4,2024-06-17,60
nail_3,Store_5,2024-02-26,111
nail_3,Store_5,2024-03-04,103
nail_3,Store_5,2024-03-11,82
nail_3,Store_5,2024-03-18,93
nail_3,Store_5,2024-03-25,118
nail_3,Store_5,2024-04-01,72
nail_3,Store_5,2024-04-08,95
nail_3,Store_5,2024-04-15,114
nail_3,Store_5,2024-04-22,90
nail_3,Store_5,2024-04-29,92
nail_3,Store_5,2024-05-06,99
nail_3,Store_5,2024-05-13,116
nail_3,Store_5,2024-05-20,92
nail_3,Store_5,2024-05-27,95
nail_3,Store_5,2024-06-03,95
nail_3,Store_5,2024-06-10,125
nail_3,Store_5,2024-06-17,124
nail_3,Store_6,2024-02-26,157
nail_3,Store_6,2024-03-04,152
nail_3,Store_6,2024-03-11,136
nail_3,Store_6,2024-03-18,143
nail_3,Store_6,2024-03-25,163
nail_3,Store_6,2024-04-01,130
nail_3,Store_6,2024-04-08,143
nail_3,Store_6,2024-04-15,161
nail_3,Store_6,2024-04-22,143
nail_3,Store_6,2024-04-29,142
nail_3,Store_6,2024-05-06,148
nail_3,Store_6,2024-05-13,162
nail_3,Store_6,2024-05-20,144
nail_3,Store_6,2024-05-27,144
nail_3,Store_6,2024-06-03,146
nail_3,Store_6,2024-06-10,167
nail_3,Store_6,2024-06-17,168
nail_3,Store_7,2024-02-26,41
nail_3,Store_7,2024-03-04,39
nail_3,Store_7,2024-03-11,12
nail_3,Store_7,2024-03-18,15
nail_3,Store_7,2024-03-25,52
nail_3,Store_7,2024-04-01,9
nail_3,Store_7,2024-04-08,18
nail_3,Store_7,2024-04-15,44
nail_3,Store_7,2024-04-22,29
nail_3,Store_7,2024-04-29,19
nail_3,Store_7,2024-05-06,24
nail_3,Store_7,2024-05-13,52
nail_3,Store_7,2024-05-20,29
nail_3,Store_7,2024-05-27,20
nail_3,Store_7,2024-06-03,18
nail_3,Store_7,2024-06-10,61
nail_3,Store_7,2024-06-17,68
nail_3,Store_8,2024-02-26,74
nail_3,Store_8,2024-03-04,72
nail_3,Store_8,2024-03-11,53
nail_3,Store_8,2024-03-18,61
nail_3,Store_8,2024-03-25,83
nail_3,Store_8,2024-04-01,50
nail_3,Store_8,2024-04-08,58
nail_3,Store_8,2024-04-15,82
nail_3,Store_8,2024-04-22,62
nail_3,Store_8,2024-04-29,57
nail_3,Store_8,2024-05-06,68
nail_3,Store_8,2024-05-13,80
nail_3,Store_8,2024-05-20,62
nail_3,Store_8,2024-05-27,60
nail_3,Store_8,2024-06-03,65
nail_3,Store_8,2024-06-10,85
nail_3,Store_8,2024-06-17,85
screw_1,Store_1,2024-02-26,113
screw_1,Store_1,2024-03-04,102
screw_1,Store_1,2024-03-11,88
screw_1,Store_1,2024-03-18,97
screw_1,Store_1,2024-03-25,117
screw_1,Store_1,2024-04-01,75
screw_1,Store_1,2024-04-08,102
screw_1,Store_1,2024-04-15,111
screw_1,Store_1,2024-04-22,93
screw_1,Store_1,2024-04-29,97
screw_1,Store_1,2024-05-06,101
screw_1,Store_1,2024-05-13,116
screw_1,Store_1,2024-05-20,94
screw_1,Store_1,2024-05-27,100
screw_1,Store_1,2024-06-03,96
screw_1,Store_1,2024-06-10,124
screw_1,Store_1,2024-06-17,121
screw_1,Store_2,2024-02-26,153
screw_1,Store_2,2024-03-04,144
screw_1,Store_2,2024-03-11,129
screw_1,Store_2,2024-03-18,138
screw_1,Store_2,2024-03-25,158
screw_1,Store_2,2024-04-01,118
screw_1,Store_2,2024-04-08,141
screw_1,Store_2,2024-04-15,154
screw_1,Store_2,2024-04-22,133
screw_1,Store_2,2024-04-29,137
screw_1,Store_2,2024-05-06,142
screw_1,Store_2,2024-05-13,156
screw_1,Store_2,2024-05-20,135
screw_1,Store_2,2024-05-27,140
screw_1,Store_2,2024-06-03,138
screw_1,Store_2,2024-06-10,164
screw_1,Store_2,2024-06-17,161
screw_1,Store_3,2024-02-26,127
screw_1,Store_3,2024-03-04,119
screw_1,Store_3,2024-03-11,108
screw_1,Store_3,2024-03-18,117
screw_1,Store_3,2024-03-25,129
screw_1,Store_3,2024-04-01,97
screw_1,Store_3,2024-04-08,120
screw_1,Store_3,2024-04-15,125
screw_1,Store_3,2024-04-22,108
screw_1,Store_3,2024-04-29,117
screw_1,Store_3,2024-05-06,118
screw_1,Store_3,2024-05-13,128
screw_1,Store_3,2024-05-20,113
screw_1,Store_3,2024-05-27,119
screw_1,Store_3,2024-06-03,116
screw_1,Store_3,2024-06-10,135
screw_1,Store_3,2024-06-17,135
screw_1,Store_4,2024-02-26,125
screw_1,Store_4,2024-03-04,120
screw_1,Store_4,2024-03-11,102
screw_1,Store_4,2024-03-18,109
screw_1,Store_4,2024-03-25,132
screw_1,Store_4,2024-04-01,94
screw_1,Store_4,2024-04-08,109
screw_1,Store_4,2024-04-15,129
screw_1,Store_4,2024-04-22,109
screw_1,Store_4,2024-04-29,108
screw_1,Store_4,2024-05-06,115
screw_1,Store_4,2024-05-13,131
screw_1,Store_4,2024-05-20,112
screw_1,Store_4,2024-05-27,111
screw_1,Store_4,2024-06-03,112
screw_1,Store_4,2024-06-10,138
screw_1,Store_4,2024-06-17,141
screw_1,Store_5,2024-02-26,99
screw_1,Store_5,2024-03-04,91
screw_1,Store_5,2024-03-11,76
screw_1,Store_5,2024-03-18,82
screw_1,Store_5,2024-03-25,106
screw_1,Store_5,2024-04-01,70
screw_1,Store_5,2024-04-08,86
screw_1,Store_5,2024-04-15,98
screw_1,Store_5,2024-04-22,86
screw_1,Store_5,2024-04-29,82
screw_1,Store_5,2024-05-06,87
screw_1,Store_5,2024-05-13,104
screw_1,Store_5,2024-05-20,83
screw_1,Store_5,2024-05-27,84
screw_1,Store_5,2024-06-03,83
screw_1,Store_5,2024-06-10,111
screw_1,Store_5,2024-06-17,106
screw_1,Store_6,2024-02-26,134
screw_1,Store_6,2024-03-04,126
screw_1,Store_6,2024-03-11,108
screw_1,Store_6,2024-03-18,120
screw_1,Store_6,2024-03-25,139
screw_1,Store_6,2024-04-01,97
screw_1,Store_6,2024-04-08,120
screw_1,Store_6,2024-04-15,137
screw_1,Store_6,2024-04-22,111
screw_1,Store_6,2024-04-29,118
screw_1,Store_6,2024-05-06,125
screw_1,Store_6,2024-05-13,137
screw_1,Store_6,2024-05-20,117
screw_1,Store_6,2024-05-27,121
screw_1,Store_6,2024-06-03,121
screw_1,Store_6,2024-06-10,144
screw_1,Store_6,2024-06-17,146
screw_1,Store_7,2024-02-26,162
screw_1,Store_7,2024-03-04,150
screw_1,Store_7,2024-03-11,137
screw_1,Store_7,2024-03-18,146
screw_1,Store_7,2024-03-25,164
screw_1,Store_7,2024-04-01,121
screw_1,Store_7,2024-04-08,151
screw_1,Store_7,2024-04-15,158
screw_1,Store_7,2024-04-22,138
screw_1,Store_7,2024-04-29,148
screw_1,Store_7,2024-05-06,148
screw_1,Store_7,2024-05-13,164
screw_1,Store_7,2024-05-20,143
screw_1,Store_7,2024-05-27,150
screw_1,Store_7,2024-06-03,145
screw_1,Store_7,2024-06-10,173
screw_1,Store_7,2024-06-17,172
screw_1,Store_8,2024-02-26,43
screw_1,Store_8,2024-03-04,35
screw_1,Store_8,2024-03-11,12
screw_1,Store_8,2024-03-18,19
screw_1,Store_8,2024-03-25,52
screw_1,Store_8,2024-04-01,4
screw_1,Store_8,2024-04-08,24
screw_1,Store_8,2024-04-15,43
screw_1,Store_8,2024-04-22,26
screw_1,Store_8,2024-04-29,21
screw_1,Store_8,2024-05-06,25
screw_1,Store_8,2024-05-13,52
screw_1,Store_8,2024-05-20,24
screw_1,Store_8,2024-05-27,23
screw_1,Store_8,2024-06-03,20
screw_1,Store_8,2024-06-10,61
screw_1,Store_8,2024-06-17,61
screw_2,Store_1,2024-02-26,147
screw_2,Store_1,2024-03-04,139
screw_2,Store_1,2024-03-11,120
screw_2,Store_1,2024-03-18,131
screw_2,Store_1,2024-03-25,154
screw_2,Store_1,2024-04-01,110
screw_2,Store_1,2024-04-08,132
screw_2,Store_1,2024-04-15,150
screw_2,Store_1,2024-04-22,127
screw_2,Store_1,2024-04-29,129
screw_2,Store_1,2024-05-06,135
screw_2,Store_1,2024-05-13,152
screw_2,Store_1,2024-05-20,129
screw_2,Store_1,2024-05-27,132
screw_2,Store_1,2024-06-03,132
screw_2,Store_1,2024-06-10,160
screw_2,Store_1,2024-06-17,159
screw_2,Store_2,2024-02-26,103
screw_2,Store_2,2024-03-04,99
screw_2,Store_2,2024-03-11,81
screw_2,Store_2,2024-03-18,89
screw_2,Store_2,2024-03-25,111
screw_2,Store_2,2024-04-01,75
screw_2,Store_2,2024-04-08,89
screw_2,Store_2,2024-04-15,108
screw_2,Store_2,2024-04-22,88
screw_2,Store_2,2024-04-29,87
screw_2,Store_2,2024-05-06,95
screw_2,Store_2,2024-05-13,109
screw_2,Store_2,2024-05-20,90
screw_2,Store_2,2024-05-27,90
screw_2,Store_2,2024-06-03,92
screw_2,Store_2,2024-06-10,115
screw_2,Store_2,2024-06-17,115
screw_2,Store_3,2024-02-26,84
screw_2,Store_3,2024-03-04,77
screw_2,Store_3,2024-03-11,56
screw_2,Store_3,2024-03-18,70
screw_2,Store_3,2024-03-25,93
screw_2,Store_3,2024-04-01,49
screw_2,Store_3,2024-04-08,68
screw_2,Store_3,2024-04-15,92
screw_2,Store_3,2024-04-22,63
screw_2,Store_3,2024-04-29,64
screw_2,Store_3,2024-05-06,77
screw_2,Store_3,2024-05-13,89
screw_2,Store_3,2024-05-20,65
screw_2,Store_3,2024-05-27,67
screw_2,Store_3,2024-06-03,73
screw_2,Store_3,2024-06-10,95
screw_2,Store_3,2024-06-17,91
screw_2,Store_4,2024-02-26,41
screw_2,Store_4,2024-03-04,32
screw_2,Store_4,2024-03-11,15
screw_2,Store_4,2024-03-18,25
screw_2,Store_4,2024-03-25,47
screw_2,Store_4,2024-04-01,4
screw_2,Store_4,2024-04-08,28
screw_2,Store_4,2024-04-15,43
screw_2,Store_4,2024-04-22,20
screw_2,Store_4,2024-04-29,24
screw_2,Store_4,2024-05-06,29
screw_2,Store_4,2024-05-13,45
screw_2,Store_4,2024-05-20,22
screw_2,Store_4,2024-05-27,26
screw_2,Store_4,2024-06-03,26
screw_2,Store_4,2024-06-10,53
screw_2,Store_4,2024-06-17,51
screw_2,Store_5,2024-02-26,43
screw_2,Store_5,2024-03-04,32
screw_2,Store_5,2024-03-11,16
screw_2,Store_5,2024-03-18,27
screw_2,Store_5,2024-03-25,48
screw_2,Store_5,2024-04-01,4
screw_2,Store_5,2024-04-08,30
screw_2,Store_5,2024-04-15,44
screw_2,Store_5,2024-04-22,21
screw_2,Store_5,2024-04-29,26
screw_2,Store_5,2024-05-06,31
screw_2,Store_5,2024-05-13,46
